Simulation number;Hands Played;Minimum Bet;Payout;House Edge (%);Number of Mistakes
139;100;5;-40;8.0;60
140;100;5;-30;6.0;72
141;100;5;-160;32.0;79
142;100;5;-165;33.0;105
143;100;5;-85;17.0;76
144;100;5;-30;6.0;79
145;100;5;-310;62.0;86
146;100;5;-200;40.0;83
147;100;5;-90;18.0;69
148;100;5;-195;39.0;74
149;100;5;-10;2.0;83
150;100;5;-165;33.0;77
151;100;5;-140;28.0;105
152;100;5;95;-19.0;67
153;100;5;-185;37.0;82
154;100;5;-210;42.0;90
155;100;5;-110;22.0;81
156;100;5;-195;39.0;84
157;100;5;-340;68.0;75
158;100;5;-85;17.0;67
159;100;5;-190;38.0;85
160;100;5;-180;36.0;91
161;100;5;-175;35.0;77
162;100;5;-45;9.0;101
163;100;5;25;-5.0;72
164;100;5;-290;58.0;74
165;100;5;50;-10.0;80
166;100;5;-170;34.0;89
167;100;5;-335;67.0;76
168;100;5;-210;42.0;87
169;100;5;-240;48.0;77
170;100;5;-125;25.0;65
171;100;5;-210;42.0;77
172;100;5;-190;38.0;78
173;100;5;-50;10.0;93
174;100;5;-65;13.0;71
175;100;5;-275;55.0;91
176;100;5;-280;56.0;74
177;100;5;-395;79.0;81
178;100;5;-350;70.0;93
179;100;5;-175;35.0;72
180;100;5;15;-3.0;78
181;100;5;-185;37.0;84
182;100;5;-115;23.0;80
183;100;5;-195;39.0;86
184;100;5;-270;54.0;90
185;100;5;-115;23.0;99
186;100;5;-180;36.0;88
187;100;5;-175;35.0;78
188;100;5;-160;32.0;81
189;100;5;-270;54.0;93
190;100;5;30;-6.0;72
191;100;5;-275;55.0;91
192;100;5;25;-5.0;70
193;100;5;-315;63.0;67
194;100;5;-345;69.0;75
195;100;5;-145;29.0;71
196;100;5;-435;87.0;93
197;100;5;-50;10.0;68
198;100;5;-85;17.0;99
199;100;5;40;-8.0;84
200;100;5;-95;19.0;90
201;100;5;-260;52.0;74
202;100;5;0;-0.0;80
203;100;5;-385;77.0;101
204;100;5;100;-20.0;98
205;100;5;-140;28.0;95
206;100;5;-90;18.0;82
207;100;5;-90;18.0;82
208;100;5;-255;51.0;91
209;100;5;-215;43.0;79
210;100;5;70;-14.0;76
211;100;5;-120;24.0;82
212;100;5;-45;9.0;66
213;100;5;-195;39.0;92
214;100;5;-235;47.0;69
215;100;5;-240;48.0;66
216;100;5;-245;49.0;79
217;100;5;-115;23.0;86
218;100;5;-335;67.0;78
219;100;5;-285;57.0;82
220;100;5;-140;28.0;85
221;100;5;-85;17.0;82
222;100;5;-210;42.0;84
223;100;5;-155;31.0;92
224;100;5;15;-3.0;93
225;100;5;-95;19.0;88
226;100;5;-235;47.0;78
227;100;5;-310;62.0;77
228;100;5;-180;36.0;76
229;100;5;-55;11.0;81
230;100;5;-145;29.0;91
231;100;5;-340;68.0;81
232;100;5;-70;14.0;67
233;100;5;-225;45.0;90
234;100;5;65;-13.0;75
235;100;5;-255;51.0;87
236;100;5;5;-1.0;95
237;100;5;-40;8.0;85
238;100;5;-310;62.0;84
239;100;5;-250;50.0;90
240;100;5;-155;31.0;86
241;100;5;-110;22.0;82
242;100;5;-225;45.0;84
243;100;5;-5;1.0;73
244;100;5;-290;58.0;75
245;100;5;-55;11.0;73
246;100;5;-135;27.0;80
247;100;5;-295;59.0;65
248;100;5;-235;47.0;82
249;100;5;-230;46.0;109
250;100;5;-165;33.0;78
251;100;5;-435;87.0;86
252;100;5;-220;44.0;66
253;100;5;-155;31.0;84
254;100;5;-250;50.0;79
255;100;5;-310;62.0;69
256;100;5;-140;28.0;75
257;100;5;20;-4.0;101
258;100;5;-125;25.0;84
259;100;5;-205;41.0;71
260;100;5;-210;42.0;84
261;100;5;-150;30.0;78
262;100;5;-155;31.0;90
263;100;5;-270;54.0;79
264;100;5;-225;45.0;74
265;100;5;-30;6.0;81
266;100;5;-75;15.0;99
267;100;5;-170;34.0;91
268;100;5;-265;53.0;91
269;100;5;-55;11.0;72
270;100;5;-155;31.0;85
271;100;5;-205;41.0;69
272;100;5;-125;25.0;80
273;100;5;-170;34.0;72
274;100;5;-205;41.0;93
275;100;5;-215;43.0;90
276;100;5;-65;13.0;76
277;100;5;-95;19.0;71
278;100;5;-80;16.0;64
279;100;5;-135;27.0;83
280;100;5;-160;32.0;82
281;100;5;35;-7.0;74
282;100;5;265;-53.0;83
283;100;5;-285;57.0;84
284;100;5;-200;40.0;75
285;100;5;-300;60.0;74
286;100;5;-270;54.0;95
287;100;5;-115;23.0;93
288;100;5;-260;52.0;98
289;100;5;-215;43.0;83
290;100;5;-15;3.0;73
291;100;5;-265;53.0;90
292;100;5;-90;18.0;85
293;100;5;-180;36.0;88
294;100;5;-55;11.0;59
295;100;5;-170;34.0;60
296;100;5;-110;22.0;91
297;100;5;-215;43.0;80
298;100;5;-220;44.0;81
299;100;5;-60;12.0;83
300;100;5;-310;62.0;82
301;100;5;-50;10.0;92
302;100;5;-320;64.0;83
303;100;5;-180;36.0;82
304;100;5;-250;50.0;75
305;100;5;-200;40.0;85
306;100;5;-140;28.0;76
307;100;5;-145;29.0;101
308;100;5;-70;14.0;82
309;100;5;-270;54.0;81
310;100;5;60;-12.0;89
311;100;5;-90;18.0;70
312;100;5;-155;31.0;97
313;100;5;-175;35.0;92
314;100;5;-80;16.0;98
315;100;5;30;-6.0;65
316;100;5;50;-10.0;88
317;100;5;-320;64.0;91
318;100;5;-155;31.0;85
319;100;5;75;-15.0;78
320;100;5;-35;7.0;69
321;100;5;10;-2.0;82
322;100;5;-145;29.0;74
323;100;5;-310;62.0;77
324;100;5;-55;11.0;73
325;100;5;-230;46.0;86
326;100;5;-150;30.0;75
327;100;5;-290;58.0;95
328;100;5;-20;4.0;91
329;100;5;-335;67.0;87
330;100;5;-360;72.0;88
331;100;5;-230;46.0;87
332;100;5;-195;39.0;70
333;100;5;-175;35.0;76
334;100;5;-145;29.0;75
335;100;5;-100;20.0;80
336;100;5;-190;38.0;53
337;100;5;25;-5.0;81
338;100;5;-140;28.0;79
339;100;5;-130;26.0;79
340;100;5;-215;43.0;87
341;100;5;-45;9.0;88
342;100;5;-215;43.0;91
343;100;5;-125;25.0;83
344;100;5;-195;39.0;78
345;100;5;20;-4.0;100
346;100;5;-10;2.0;93
347;100;5;-20;4.0;77
348;100;5;-215;43.0;72
349;100;5;-215;43.0;81
350;100;5;-235;47.0;80
351;100;5;-110;22.0;65
352;100;5;-25;5.0;73
353;100;5;-255;51.0;91
354;100;5;-195;39.0;80
355;100;5;-200;40.0;82
356;100;5;-25;5.0;80
357;100;5;15;-3.0;81
358;100;5;-175;35.0;106
359;100;5;-115;23.0;78
360;100;5;-5;1.0;102
361;100;5;-260;52.0;65
362;100;5;-145;29.0;87
363;100;5;-120;24.0;79
364;100;5;-100;20.0;88
365;100;5;-110;22.0;86
366;100;5;190;-38.0;75
367;100;5;-220;44.0;90
368;100;5;-195;39.0;91
369;100;5;-365;73.0;105
370;100;5;-110;22.0;74
371;100;5;-215;43.0;82
372;100;5;10;-2.0;71
373;100;5;-205;41.0;64
374;100;5;-60;12.0;91
375;100;5;-70;14.0;79
376;100;5;-175;35.0;89
377;100;5;-135;27.0;96
378;100;5;-20;4.0;124
379;100;5;50;-10.0;89
380;100;5;175;-35.0;83
381;100;5;135;-27.0;79
382;100;5;-200;40.0;79
383;100;5;-5;1.0;87
384;100;5;-140;28.0;69
385;100;5;-190;38.0;78
386;100;5;5;-1.0;86
387;100;5;65;-13.0;72
388;100;5;-105;21.0;66
389;100;5;-165;33.0;75
390;100;5;60;-12.0;91
391;100;5;-125;25.0;95
392;100;5;-110;22.0;86
393;100;5;-205;41.0;76
394;100;5;-25;5.0;69
395;100;5;-190;38.0;73
396;100;5;-195;39.0;85
397;100;5;70;-14.0;79
398;100;5;-205;41.0;92
399;100;5;-165;33.0;76
400;100;5;-20;4.0;74
401;100;5;-225;45.0;90
402;100;5;-155;31.0;85
403;100;5;120;-24.0;70
404;100;5;-215;43.0;65
405;100;5;-170;34.0;72
406;100;5;-180;36.0;71
407;100;5;-270;54.0;89
408;100;5;-355;71.0;88
409;100;5;-335;67.0;70
410;100;5;-275;55.0;96
411;100;5;-90;18.0;68
412;100;5;-110;22.0;70
413;100;5;-105;21.0;75
414;100;5;-285;57.0;77
415;100;5;-295;59.0;79
416;100;5;15;-3.0;83
417;100;5;-180;36.0;90
418;100;5;-115;23.0;86
419;100;5;-270;54.0;75
420;100;5;-135;27.0;75
421;100;5;-35;7.0;98
422;100;5;-55;11.0;89
423;100;5;-15;3.0;84
424;100;5;-250;50.0;88
425;100;5;-200;40.0;73
426;100;5;-60;12.0;87
427;100;5;-90;18.0;86
428;100;5;-180;36.0;84
429;100;5;-95;19.0;88
430;100;5;-250;50.0;91
431;100;5;-265;53.0;69
432;100;5;-240;48.0;59
433;100;5;50;-10.0;84
434;100;5;-70;14.0;70
435;100;5;-50;10.0;77
436;100;5;-10;2.0;70
437;100;5;-240;48.0;96
438;100;5;-280;56.0;99
439;100;5;-180;36.0;88
440;100;5;-135;27.0;83
441;100;5;-360;72.0;94
442;100;5;-225;45.0;81
443;100;5;-205;41.0;78
444;100;5;-130;26.0;100
445;100;5;-170;34.0;88
446;100;5;-100;20.0;85
447;100;5;-105;21.0;65
448;100;5;-210;42.0;76
449;100;5;-240;48.0;75
450;100;5;-365;73.0;95
451;100;5;-305;61.0;88
452;100;5;-275;55.0;91
453;100;5;65;-13.0;68
454;100;5;115;-23.0;87
455;100;5;-45;9.0;81
456;100;5;50;-10.0;83
457;100;5;-100;20.0;76
458;100;5;-20;4.0;85
459;100;5;-70;14.0;79
460;100;5;-110;22.0;74
461;100;5;-200;40.0;91
462;100;5;-95;19.0;71
463;100;5;-260;52.0;76
464;100;5;-285;57.0;88
465;100;5;-60;12.0;89
466;100;5;-320;64.0;66
467;100;5;-40;8.0;68
468;100;5;-275;55.0;81
469;100;5;85;-17.0;90
470;100;5;-245;49.0;92
471;100;5;-225;45.0;77
472;100;5;-50;10.0;74
473;100;5;-300;60.0;87
474;100;5;-180;36.0;81
475;100;5;-225;45.0;78
476;100;5;-350;70.0;93
477;100;5;-180;36.0;75
478;100;5;-540;108.0;80
479;100;5;-95;19.0;92
480;100;5;-300;60.0;72
481;100;5;25;-5.0;89
482;100;5;-260;52.0;83
483;100;5;-365;73.0;77
484;100;5;-335;67.0;85
485;100;5;-190;38.0;63
486;100;5;-15;3.0;100
487;100;5;-75;15.0;88
488;100;5;185;-37.0;109
489;100;5;-370;74.0;89
490;100;5;50;-10.0;74
491;100;5;-155;31.0;77
492;100;5;-155;31.0;70
493;100;5;105;-21.0;79
494;100;5;-550;110.0;91
495;100;5;-95;19.0;67
496;100;5;-335;67.0;71
497;100;5;-220;44.0;70
498;100;5;-215;43.0;88
499;100;5;-295;59.0;100
500;100;5;-175;35.0;76
501;100;5;-25;5.0;78
502;100;5;-350;70.0;65
503;100;5;-245;49.0;73
504;100;5;-365;73.0;95
505;100;5;-145;29.0;83
506;100;5;-305;61.0;81
507;100;5;-105;21.0;78
508;100;5;-20;4.0;81
509;100;5;-205;41.0;86
510;100;5;-185;37.0;91
511;100;5;-105;21.0;77
512;100;5;-185;37.0;72
513;100;5;-105;21.0;103
514;100;5;50;-10.0;79
515;100;5;-120;24.0;99
516;100;5;-110;22.0;68
517;100;5;215;-43.0;67
518;100;5;-115;23.0;74
519;100;5;-150;30.0;76
520;100;5;-120;24.0;102
521;100;5;50;-10.0;84
522;100;5;-35;7.0;78
523;100;5;-35;7.0;72
524;100;5;-145;29.0;75
525;100;5;-255;51.0;83
526;100;5;0;-0.0;77
527;100;5;-30;6.0;64
528;100;5;-90;18.0;96
529;100;5;-80;16.0;76
530;100;5;-265;53.0;88
531;100;5;25;-5.0;84
532;100;5;-285;57.0;86
533;100;5;40;-8.0;72
534;100;5;-210;42.0;78
535;100;5;-140;28.0;81
536;100;5;-165;33.0;63
537;100;5;-325;65.0;74
538;100;5;-200;40.0;95
539;100;5;-10;2.0;77
540;100;5;-135;27.0;77
541;100;5;-170;34.0;77
542;100;5;90;-18.0;86
543;100;5;-360;72.0;72
544;100;5;65;-13.0;76
545;100;5;-160;32.0;75
546;100;5;-40;8.0;91
547;100;5;-65;13.0;63
548;100;5;-290;58.0;69
549;100;5;45;-9.0;96
550;100;5;-305;61.0;86
551;100;5;30;-6.0;80
552;100;5;-190;38.0;83
553;100;5;-15;3.0;73
554;100;5;-165;33.0;85
555;100;5;-165;33.0;73
556;100;5;-155;31.0;95
557;100;5;-110;22.0;92
558;100;5;165;-33.0;74
559;100;5;-285;57.0;83
560;100;5;-60;12.0;73
561;100;5;-190;38.0;70
562;100;5;-120;24.0;78
563;100;5;-245;49.0;95
564;100;5;-85;17.0;72
565;100;5;-65;13.0;64
566;100;5;-235;47.0;71
567;100;5;-110;22.0;66
568;100;5;-80;16.0;85
569;100;5;-115;23.0;88
570;100;5;-210;42.0;81
571;100;5;-90;18.0;67
572;100;5;-245;49.0;89
573;100;5;-145;29.0;84
574;100;5;-10;2.0;80
575;100;5;-240;48.0;75
576;100;5;-30;6.0;94
577;100;5;-115;23.0;67
578;100;5;-135;27.0;71
579;100;5;-150;30.0;72
580;100;5;-55;11.0;84
581;100;5;-85;17.0;89
582;100;5;125;-25.0;70
583;100;5;-90;18.0;97
584;100;5;-75;15.0;73
585;100;5;-230;46.0;88
586;100;5;-175;35.0;73
587;100;5;-120;24.0;91
588;100;5;-170;34.0;91
589;100;5;-160;32.0;92
590;100;5;50;-10.0;80
591;100;5;-250;50.0;76
592;100;5;-400;80.0;83
593;100;5;-205;41.0;90
594;100;5;-15;3.0;80
595;100;5;-80;16.0;67
596;100;5;-235;47.0;78
597;100;5;-125;25.0;81
598;100;5;-235;47.0;79
599;100;5;-135;27.0;84
600;100;5;-165;33.0;89
601;100;5;30;-6.0;77
602;100;5;30;-6.0;63
603;100;5;-205;41.0;70
604;100;5;-140;28.0;87
605;100;5;-145;29.0;77
606;100;5;-175;35.0;82
607;100;5;-130;26.0;74
608;100;5;-135;27.0;70
609;100;5;-160;32.0;84
610;100;5;30;-6.0;68
611;100;5;-150;30.0;80
612;100;5;-70;14.0;82
613;100;5;-265;53.0;83
614;100;5;-130;26.0;59
615;100;5;-50;10.0;67
616;100;5;-125;25.0;81
617;100;5;-430;86.0;90
618;100;5;-210;42.0;91
619;100;5;-245;49.0;87
620;100;5;-265;53.0;80
621;100;5;80;-16.0;64
622;100;5;-135;27.0;84
623;100;5;-130;26.0;89
624;100;5;-200;40.0;77
625;100;5;-225;45.0;96
626;100;5;-105;21.0;74
627;100;5;205;-41.0;100
628;100;5;-235;47.0;75
629;100;5;-210;42.0;93
630;100;5;55;-11.0;83
631;100;5;-135;27.0;76
632;100;5;-110;22.0;75
633;100;5;-280;56.0;78
634;100;5;5;-1.0;92
635;100;5;45;-9.0;72
636;100;5;-170;34.0;83
637;100;5;-20;4.0;88
638;100;5;-20;4.0;70
639;100;5;-225;45.0;91
640;100;5;-30;6.0;87
641;100;5;-75;15.0;74
642;100;5;-255;51.0;80
643;100;5;-380;76.0;83
644;100;5;-110;22.0;88
645;100;5;-405;81.0;68
646;100;5;10;-2.0;75
647;100;5;-215;43.0;69
648;100;5;200;-40.0;79
649;100;5;-235;47.0;95
650;100;5;-330;66.0;78
651;100;5;-255;51.0;86
652;100;5;-285;57.0;79
653;100;5;-70;14.0;68
654;100;5;25;-5.0;54
655;100;5;-180;36.0;75
656;100;5;-215;43.0;71
657;100;5;-320;64.0;71
658;100;5;-175;35.0;80
659;100;5;-205;41.0;69
660;100;5;-245;49.0;80
661;100;5;-210;42.0;83
662;100;5;130;-26.0;91
663;100;5;70;-14.0;66
664;100;5;-25;5.0;78
665;100;5;-215;43.0;80
666;100;5;-45;9.0;65
667;100;5;-185;37.0;73
668;100;5;-300;60.0;79
669;100;5;145;-29.0;73
670;100;5;95;-19.0;80
671;100;5;85;-17.0;88
672;100;5;30;-6.0;82
673;100;5;-205;41.0;97
674;100;5;-170;34.0;94
675;100;5;-70;14.0;88
676;100;5;-125;25.0;88
677;100;5;-60;12.0;90
678;100;5;35;-7.0;80
679;100;5;-105;21.0;74
680;100;5;-115;23.0;105
681;100;5;-185;37.0;77
682;100;5;-255;51.0;73
683;100;5;-70;14.0;88
684;100;5;-150;30.0;104
685;100;5;-135;27.0;71
686;100;5;-200;40.0;89
687;100;5;-115;23.0;67
688;100;5;-110;22.0;81
689;100;5;-190;38.0;113
690;100;5;-210;42.0;79
691;100;5;-130;26.0;68
692;100;5;-445;89.0;89
693;100;5;-40;8.0;72
694;100;5;-275;55.0;84
695;100;5;-40;8.0;86
696;100;5;-35;7.0;78
697;100;5;-195;39.0;74
698;100;5;-55;11.0;67
699;100;5;160;-32.0;85
700;100;5;60;-12.0;82
701;100;5;-65;13.0;96
702;100;5;10;-2.0;59
703;100;5;-150;30.0;88
704;100;5;-95;19.0;70
705;100;5;-145;29.0;69
706;100;5;145;-29.0;92
707;100;5;15;-3.0;99
708;100;5;-510;102.0;74
709;100;5;-125;25.0;69
710;100;5;-265;53.0;105
711;100;5;-300;60.0;74
712;100;5;75;-15.0;93
713;100;5;-15;3.0;95
714;100;5;-65;13.0;87
715;100;5;-45;9.0;87
716;100;5;-150;30.0;100
717;100;5;-140;28.0;82
718;100;5;-110;22.0;72
719;100;5;-410;82.0;87
720;100;5;50;-10.0;77
721;100;5;-340;68.0;73
722;100;5;-340;68.0;82
723;100;5;-175;35.0;81
724;100;5;-110;22.0;56
725;100;5;-400;80.0;88
726;100;5;-5;1.0;79
727;100;5;-260;52.0;84
728;100;5;60;-12.0;68
729;100;5;-400;80.0;86
730;100;5;-220;44.0;93
731;100;5;-170;34.0;68
732;100;5;-75;15.0;71
733;100;5;-290;58.0;83
734;100;5;-320;64.0;76
735;100;5;-145;29.0;77
736;100;5;-165;33.0;84
737;100;5;-110;22.0;89
738;100;5;-165;33.0;74
739;100;5;-305;61.0;87
740;100;5;120;-24.0;86
741;100;5;-295;59.0;85
742;100;5;-160;32.0;98
743;100;5;-20;4.0;76
744;100;5;-245;49.0;73
745;100;5;130;-26.0;80
746;100;5;-270;54.0;80
747;100;5;105;-21.0;78
748;100;5;-15;3.0;91
749;100;5;-245;49.0;72
750;100;5;-120;24.0;75
751;100;5;-5;1.0;87
752;100;5;-145;29.0;75
753;100;5;-205;41.0;73
754;100;5;-25;5.0;90
755;100;5;-105;21.0;92
756;100;5;-155;31.0;86
757;100;5;-85;17.0;82
758;100;5;-185;37.0;64
759;100;5;-100;20.0;84
760;100;5;-155;31.0;69
761;100;5;-155;31.0;98
762;100;5;-210;42.0;87
763;100;5;-50;10.0;103
764;100;5;-155;31.0;87
765;100;5;-255;51.0;77
766;100;5;-175;35.0;81
767;100;5;-320;64.0;72
768;100;5;5;-1.0;97
769;100;5;-70;14.0;73
770;100;5;-180;36.0;92
771;100;5;-435;87.0;94
772;100;5;-30;6.0;65
773;100;5;-220;44.0;72
774;100;5;-415;83.0;85
775;100;5;-160;32.0;76
776;100;5;-60;12.0;76
777;100;5;-90;18.0;88
778;100;5;-135;27.0;77
779;100;5;-215;43.0;74
780;100;5;20;-4.0;87
781;100;5;-20;4.0;92
782;100;5;-160;32.0;79
783;100;5;75;-15.0;80
784;100;5;-140;28.0;90
785;100;5;-85;17.0;78
786;100;5;-25;5.0;105
787;100;5;180;-36.0;78
788;100;5;-325;65.0;77
789;100;5;-20;4.0;90
790;100;5;-250;50.0;94
791;100;5;-135;27.0;89
792;100;5;-105;21.0;75
793;100;5;-30;6.0;88
794;100;5;-325;65.0;74
795;100;5;-25;5.0;84
796;100;5;40;-8.0;72
797;100;5;40;-8.0;73
798;100;5;-135;27.0;91
799;100;5;-110;22.0;85
800;100;5;-80;16.0;79
801;100;5;-265;53.0;85
802;100;5;-95;19.0;76
803;100;5;-245;49.0;81
804;100;5;-195;39.0;73
805;100;5;-155;31.0;89
806;100;5;-75;15.0;77
807;100;5;-150;30.0;84
808;100;5;-15;3.0;73
809;100;5;-160;32.0;77
810;100;5;-305;61.0;78
811;100;5;-155;31.0;72
812;100;5;-80;16.0;86
813;100;5;-30;6.0;90
814;100;5;-130;26.0;97
815;100;5;-100;20.0;83
816;100;5;-145;29.0;76
817;100;5;-160;32.0;99
818;100;5;35;-7.0;85
819;100;5;-280;56.0;69
820;100;5;-120;24.0;90
821;100;5;-480;96.0;98
822;100;5;-90;18.0;67
823;100;5;55;-11.0;72
824;100;5;-280;56.0;88
825;100;5;-335;67.0;67
826;100;5;-195;39.0;73
827;100;5;-235;47.0;98
828;100;5;150;-30.0;79
829;100;5;-80;16.0;85
830;100;5;140;-28.0;73
831;100;5;-270;54.0;57
832;100;5;-270;54.0;100
833;100;5;-200;40.0;86
834;100;5;-340;68.0;85
835;100;5;-120;24.0;81
836;100;5;-10;2.0;79
837;100;5;-80;16.0;96
838;100;5;-55;11.0;79
839;100;5;-75;15.0;97
840;100;5;-140;28.0;62
841;100;5;-210;42.0;84
842;100;5;-185;37.0;79
843;100;5;-85;17.0;92
844;100;5;-170;34.0;76
845;100;5;-415;83.0;85
846;100;5;-70;14.0;82
847;100;5;-170;34.0;79
848;100;5;-200;40.0;88
849;100;5;-65;13.0;80
850;100;5;-120;24.0;104
851;100;5;-360;72.0;78
852;100;5;55;-11.0;79
853;100;5;-310;62.0;75
854;100;5;-150;30.0;59
855;100;5;105;-21.0;72
856;100;5;-10;2.0;62
857;100;5;-105;21.0;69
858;100;5;-360;72.0;98
859;100;5;-220;44.0;83
860;100;5;-200;40.0;78
861;100;5;-185;37.0;66
862;100;5;-295;59.0;88
863;100;5;-210;42.0;99
864;100;5;-250;50.0;83
865;100;5;-630;126.0;96
866;100;5;-370;74.0;81
867;100;5;80;-16.0;94
868;100;5;-165;33.0;86
869;100;5;-35;7.0;80
870;100;5;-105;21.0;81
871;100;5;-185;37.0;86
872;100;5;-365;73.0;104
873;100;5;-175;35.0;65
874;100;5;-310;62.0;73
875;100;5;-200;40.0;76
876;100;5;-40;8.0;72
877;100;5;30;-6.0;71
878;100;5;-190;38.0;62
879;100;5;-265;53.0;85
880;100;5;-170;34.0;86
881;100;5;-110;22.0;73
882;100;5;20;-4.0;64
883;100;5;-185;37.0;88
884;100;5;-120;24.0;84
885;100;5;-165;33.0;75
886;100;5;-265;53.0;77
887;100;5;-190;38.0;87
888;100;5;-105;21.0;79
889;100;5;-220;44.0;102
890;100;5;-210;42.0;81
891;100;5;85;-17.0;84
892;100;5;-480;96.0;66
893;100;5;-205;41.0;75
894;100;5;-290;58.0;73
895;100;5;-265;53.0;91
896;100;5;-170;34.0;73
897;100;5;-60;12.0;90
898;100;5;-250;50.0;83
899;100;5;-320;64.0;95
900;100;5;-180;36.0;84
901;100;5;-410;82.0;72
902;100;5;-240;48.0;76
903;100;5;-205;41.0;72
904;100;5;-390;78.0;84
905;100;5;-125;25.0;69
906;100;5;-35;7.0;80
907;100;5;-60;12.0;95
908;100;5;-145;29.0;88
909;100;5;-145;29.0;75
910;100;5;-70;14.0;85
911;100;5;-10;2.0;103
912;100;5;-120;24.0;81
913;100;5;-165;33.0;88
914;100;5;-285;57.0;67
915;100;5;85;-17.0;90
916;100;5;-160;32.0;84
917;100;5;-260;52.0;81
918;100;5;35;-7.0;71
919;100;5;-90;18.0;67
920;100;5;-60;12.0;67
921;100;5;-160;32.0;81
922;100;5;-80;16.0;77
923;100;5;-205;41.0;98
924;100;5;-255;51.0;98
925;100;5;-135;27.0;84
926;100;5;-320;64.0;63
927;100;5;-85;17.0;82
